,Time
cell_6322,0.09506781
cell_6323,0.119861916
cell_6324,0.09753087
cell_6325,0.08217849
cell_6326,0.07523657
cell_6327,0.051273413
cell_6328,0.046756778
cell_6329,0.043618813
cell_6330,0.040305346
cell_6331,0.04341407
cell_6332,0.0398155
cell_6333,0.11389427
cell_6334,0.10833399
cell_6335,0.08484998
cell_6336,0.08432197599999999
cell_6337,0.081981756
cell_6338,0.07609318
cell_6339,0.075649135
cell_6340,0.07279824
cell_6341,0.0816645
cell_6342,0.08475027
cell_6343,0.046779815
cell_6344,0.053746007
cell_6345,0.048383694000000005
cell_6346,0.045847822
cell_6347,0.041603357
cell_6348,0.0349985
cell_6349,0.041555617
cell_6350,0.02743385
cell_6351,0.031755287
cell_6352,0.020670734
cell_6353,0.0930849
cell_6354,0.09152126
cell_6355,0.0955684
cell_6356,0.09703784
cell_6357,0.095467955
cell_6358,0.09900474
cell_6359,0.105955616
cell_6360,0.1079875
cell_6361,0.097860895
cell_6362,0.10762805
cell_6363,0.031111615
cell_6364,0.027567712999999997
cell_6365,0.031853700000000006
cell_6366,0.029812535
cell_6367,0.029312382999999997
cell_6368,0.034409605
cell_6369,0.03689677
cell_6370,0.041857615
cell_6371,0.042687699999999995
cell_6372,0.05021565
cell_6373,0.045976304
cell_6374,0.124097496
cell_6375,0.12775162
cell_6376,0.13777725
cell_6377,0.11594355
cell_6378,0.13301945
cell_6379,0.12387634
cell_6380,0.11257375
cell_6381,0.10732517400000001
cell_6382,0.1102079
cell_6383,0.10807094
cell_6384,0.06809312
cell_6385,0.07152468
cell_6386,0.07047996
cell_6387,0.06834461
cell_6388,0.061423775
cell_6389,0.06350215
cell_6390,0.061069682
cell_6391,0.05442565
cell_6392,0.058636792
cell_6393,0.050261836
cell_6394,0.11891111
cell_6395,0.124789506
cell_6396,0.10905604
cell_6397,0.10148969999999999
cell_6398,0.07471435
cell_6399,0.058353867000000004
cell_6400,0.060864564
cell_6401,0.03537167
cell_6402,0.032200623
cell_6403,0.022863353
cell_6404,0.038521457
cell_6405,0.03940455
cell_6406,0.03433119
cell_6407,0.030293941
cell_6408,0.022580039
cell_6409,0.017515672
cell_6410,0.013975078
cell_6411,0.01775173
cell_6412,0.02389432
cell_6413,0.024171604
cell_6414,0.05352952
cell_6415,0.045928425999999994
cell_6416,0.039282642
cell_6417,0.021956066
cell_6418,0.017438013
cell_6419,0.021771477999999997
cell_6420,0.019896863
cell_6421,0.01914701
cell_6422,0.019188382
cell_6423,0.017641665
cell_6424,0.14083801
cell_6425,0.14075729999999997
cell_6426,0.14070164
cell_6427,0.13660508
cell_6428,0.12733592
cell_6429,0.12927575
cell_6430,0.119501226
cell_6431,0.12377702
cell_6432,0.10794351
cell_6433,0.10502943
cell_6434,0.09463111
cell_6435,0.08458942
cell_6436,0.07118482
cell_6437,0.059665587
cell_6438,0.049878165
cell_6439,0.04829236
cell_6440,0.04161103
cell_6441,0.044618007
cell_6442,0.04072363
cell_6443,0.048265014
cell_6444,0.11267963
cell_6445,0.109837435
cell_6446,0.1331246
cell_6447,0.13742277
cell_6448,0.12517554
cell_6449,0.14221393
cell_6450,0.13880636
cell_6451,0.13737698
cell_6452,0.15430539999999998
cell_6453,0.13608316
cell_6454,0.045126546
cell_6455,0.04157686
cell_6456,0.052074034000000005
cell_6457,0.05333714
cell_6458,0.05894002
cell_6459,0.076611444
cell_6460,0.08905422
cell_6461,0.09188787
cell_6462,0.11119661
cell_6463,0.11536256
cell_6464,0.055449873
cell_6465,0.06029951
cell_6466,0.06980128599999999
cell_6467,0.07184099
cell_6468,0.07935878
cell_6469,0.084577136
cell_6470,0.110054515
cell_6471,0.103314295
cell_6472,0.10805818
cell_6473,0.11284266
cell_6474,0.10065312
cell_6475,0.04177594
cell_6476,0.04190739
cell_6477,0.04178722
cell_6478,0.038262292999999996
cell_6479,0.034724477999999996
cell_6480,0.049404025
cell_6481,0.04577861
cell_6482,0.05635718
cell_6483,0.05434648
cell_6484,0.065039136
cell_6485,0.08530094
cell_6486,0.08452424
cell_6487,0.084911965
cell_6488,0.07896748
cell_6489,0.07692824
cell_6490,0.07742243
cell_6491,0.07445704
cell_6492,0.06940865
cell_6493,0.06353972
cell_6494,0.06299685
cell_6495,0.09425327
cell_6496,0.09906576
cell_6497,0.096417665
cell_6498,0.08667824
cell_6499,0.08915728
cell_6500,0.0779908
cell_6501,0.054276407
cell_6502,0.056900937
cell_6503,0.045158055
cell_6504,0.035721447
cell_6505,0.11890502
cell_6506,0.11468844
cell_6507,0.10933826
cell_6508,0.106764026
cell_6509,0.1048952
cell_6510,0.10673097
cell_6511,0.10152428599999999
cell_6512,0.09823812
cell_6513,0.1008947
cell_6514,0.09627633
cell_6515,0.14364372
cell_6516,0.14682353
cell_6517,0.14083268
cell_6518,0.13100046
cell_6519,0.12142912
cell_6520,0.11592796400000001
cell_6521,0.111298576
cell_6522,0.10694038
cell_6523,0.10800255
cell_6524,0.103274
cell_6525,0.100853525
cell_6526,0.09549298
cell_6527,0.09165473
cell_6528,0.09266584
cell_6529,0.06274608
cell_6530,0.061923615999999994
cell_6531,0.042352926
cell_6532,0.03877899
cell_6533,0.032603413
cell_6534,0.017290931000000002
cell_6535,0.08483299
cell_6536,0.09697996
cell_6537,0.096555024
cell_6538,0.10905838
cell_6539,0.103744596
cell_6540,0.1268252
cell_6541,0.12566458
cell_6542,0.12789509
cell_6543,0.13276324
cell_6544,0.13024512
cell_6545,0.04176780000000001
cell_6546,0.044242635
cell_6547,0.046383265
cell_6548,0.048869204000000006
cell_6549,0.051940605
cell_6550,0.05484564
cell_6551,0.056220066
cell_6552,0.05582135
cell_6553,0.057445437
cell_6554,0.05776629
cell_6555,0.083580226
cell_6556,0.08455588
cell_6557,0.08048522
cell_6558,0.074893035
cell_6559,0.06898058
cell_6560,0.06959119400000001
cell_6561,0.06830597
cell_6562,0.0674374
cell_6563,0.066582285
cell_6564,0.06971031400000001
cell_6565,0.13277414
cell_6566,0.13292417
cell_6567,0.13156757
cell_6568,0.12953130000000002
cell_6569,0.14035565
cell_6570,0.16056162
cell_6571,0.15158094
cell_6572,0.14905897
cell_6573,0.14312507
cell_6574,0.14240801
cell_6575,0.14374267
cell_6576,0.064561516
cell_6577,0.06159503
cell_6578,0.06102189400000001
cell_6579,0.08558427
cell_6580,0.090002716
cell_6581,0.100480504
cell_6582,0.11173768
cell_6583,0.12735468
cell_6584,0.15595335
cell_6585,0.13405892
cell_6586,0.101487145
cell_6587,0.096989505
cell_6588,0.088496454
cell_6589,0.07432679
cell_6590,0.08086602400000001
cell_6591,0.08356446
cell_6592,0.08828435
cell_6593,0.088560246
cell_6594,0.09479607
cell_6595,0.097418696
cell_6596,0.14502065
cell_6597,0.12464471
cell_6598,0.13351797
cell_6599,0.12985343
cell_6600,0.126427
cell_6601,0.12033493
cell_6602,0.12109615
cell_6603,0.11379669999999999
cell_6604,0.12335124
cell_6605,0.13139089999999998
cell_6606,0.07593504
cell_6607,0.07391679
cell_6608,0.07260119
cell_6609,0.07723808
cell_6610,0.07702789
cell_6611,0.07692001
cell_6612,0.07951123
cell_6613,0.08342637
cell_6614,0.08389487
cell_6615,0.10110536
cell_6616,0.09310399
cell_6617,0.09418578400000001
cell_6618,0.09749126400000001
cell_6619,0.09787489
cell_6620,0.097070515
cell_6621,0.09927135
cell_6622,0.10818392
cell_6623,0.09880709
cell_6624,0.10905427
cell_6625,0.0999888
cell_6626,0.045364212
cell_6627,0.045957025
cell_6628,0.050092436
cell_6629,0.05373585
cell_6630,0.054384355
cell_6631,0.054951586
cell_6632,0.053063944
cell_6633,0.051298615
cell_6634,0.05208368
cell_6635,0.057415124000000005
cell_6636,0.16574067
cell_6637,0.16492061
cell_6638,0.16788495
cell_6639,0.16045892
cell_6640,0.15786465
cell_6641,0.15222950000000002
cell_6642,0.14808051
cell_6643,0.1432226
cell_6644,0.14061584
cell_6645,0.14085096
cell_6646,0.12692213
cell_6647,0.12330012
cell_6648,0.11825999
cell_6649,0.1092766
cell_6650,0.10306639
cell_6651,0.0941684
cell_6652,0.08601153
cell_6653,0.07779156400000001
cell_6654,0.06263363
cell_6655,0.05873404
cell_6656,0.09519072
cell_6657,0.097900145
cell_6658,0.0977071
cell_6659,0.09187924
cell_6660,0.09181789
cell_6661,0.089112565
cell_6662,0.0886672
cell_6663,0.09013447
cell_6664,0.08366275
cell_6665,0.086116515
cell_6666,0.06572388
cell_6667,0.06874161
cell_6668,0.068067305
cell_6669,0.06849898
cell_6670,0.074193
cell_6671,0.07641191
cell_6672,0.083361246
cell_6673,0.08427873
cell_6674,0.08802056
cell_6675,0.10216279
cell_6676,0.10360435
cell_6677,0.018334324
cell_6678,0.017230798000000002
cell_6679,0.01559342
cell_6680,0.017005578
cell_6681,0.0126436725
cell_6682,0.011058436999999999
cell_6683,0.01092738
cell_6684,0.010805888999999999
cell_6685,0.015662476
cell_6686,0.015511793000000001
cell_6687,0.12898892
cell_6688,0.115202285
cell_6689,0.1186675
cell_6690,0.1222275
cell_6691,0.12481120000000001
cell_6692,0.13784207
cell_6693,0.12321154
cell_6694,0.14112335
cell_6695,0.16094401
cell_6696,0.15732016
cell_6697,0.09123529
cell_6698,0.092971124
cell_6699,0.09207699999999999
cell_6700,0.090059295
cell_6701,0.08806684
cell_6702,0.09017538
cell_6703,0.09155457
cell_6704,0.09319915
cell_6705,0.09733308
cell_6706,0.10163882
cell_6707,0.1321947
cell_6708,0.12317987
cell_6709,0.12558323
cell_6710,0.12849903
cell_6711,0.1343419
cell_6712,0.1323687
cell_6713,0.14273496
cell_6714,0.1464251
cell_6715,0.14834742
cell_6716,0.14190191
cell_6717,0.06316587
cell_6718,0.075776085
cell_6719,0.075692646
cell_6720,0.078335986
cell_6721,0.08406795
cell_6722,0.085833885
cell_6723,0.10186836
cell_6724,0.10225925
cell_6725,0.1104945
cell_6726,0.103486404
cell_6727,0.13780951
cell_6728,0.13722707
cell_6729,0.13940036
cell_6730,0.1311071
cell_6731,0.1350999
cell_6732,0.1385668
cell_6733,0.13263564
cell_6734,0.13717361
cell_6735,0.13713007
cell_6736,0.1416684
cell_6737,0.10634603
cell_6738,0.110903405
cell_6739,0.11123387
cell_6740,0.11053999
cell_6741,0.11557016
cell_6742,0.10953731
cell_6743,0.10774363599999999
cell_6744,0.10554607
cell_6745,0.10557178
cell_6746,0.1005079
cell_6747,0.12722096
cell_6748,0.12981710000000002
cell_6749,0.12106792
cell_6750,0.10422871
cell_6751,0.09791336
cell_6752,0.09321536
cell_6753,0.07607711
cell_6754,0.06649729
cell_6755,0.05527052
cell_6756,0.042872768
cell_6757,0.055894386
cell_6758,0.066721275
cell_6759,0.08272772
cell_6760,0.095448785
cell_6761,0.10146871
cell_6762,0.102006264
cell_6763,0.11364295
cell_6764,0.123050526
cell_6765,0.15193589
cell_6766,0.14218058
cell_6767,0.16035397
cell_6768,0.16544557
cell_6769,0.16126402
cell_6770,0.15860127
cell_6771,0.15515326
cell_6772,0.14746833
cell_6773,0.164454
cell_6774,0.14609793
cell_6775,0.16836818
cell_6776,0.1701932
cell_6777,0.16173348
cell_6778,0.09066784
cell_6779,0.08856648
cell_6780,0.08719358
cell_6781,0.08436377
cell_6782,0.08211323599999999
cell_6783,0.077351086
cell_6784,0.06921785
cell_6785,0.06446132
cell_6786,0.054022204000000004
cell_6787,0.050397445
cell_6788,0.044299822
cell_6789,0.041496858
cell_6790,0.042228922
cell_6791,0.036267728
cell_6792,0.035036433
cell_6793,0.036340386
cell_6794,0.028445756000000003
cell_6795,0.040031567000000004
cell_6796,0.024913502999999997
cell_6797,0.033204515
cell_6798,0.09272755
cell_6799,0.09096148
cell_6800,0.06690582
cell_6801,0.05855396
cell_6802,0.045437053
cell_6803,0.04301121
cell_6804,0.03287245
cell_6805,0.032019358
cell_6806,0.05287691
cell_6807,0.07053195
cell_6808,0.031652316
cell_6809,0.036912456
cell_6810,0.044032604
cell_6811,0.052433114
cell_6812,0.057827357
cell_6813,0.06389214
cell_6814,0.075324394
cell_6815,0.08499012
cell_6816,0.10221951
cell_6817,0.10628717
cell_6818,0.12684542
cell_6819,0.12929524
cell_6820,0.13180026
cell_6821,0.13217829
cell_6822,0.12608574
cell_6823,0.1308731
cell_6824,0.12843199
cell_6825,0.13225907
cell_6826,0.12616208
cell_6827,0.12816527
cell_6828,0.040570844
cell_6829,0.03800972
cell_6830,0.036765356
cell_6831,0.035099078
cell_6832,0.034778275
cell_6833,0.034741566
cell_6834,0.03459695
cell_6835,0.033237595
cell_6836,0.033056997000000005
cell_6837,0.03377614
cell_6838,0.10975335
cell_6839,0.107683875
cell_6840,0.10514459
cell_6841,0.10472385599999999
cell_6842,0.10388824
cell_6843,0.10392089999999998
cell_6844,0.101412505
cell_6845,0.09596574
cell_6846,0.10103623
cell_6847,0.10255405
cell_6848,0.008565849
cell_6849,0.013725853500000001
cell_6850,0.042853538
cell_6851,0.061061524000000006
cell_6852,0.08061974
cell_6853,0.09070331599999999
cell_6854,0.09554599
cell_6855,0.12513809
cell_6856,0.12154509
cell_6857,0.13556868
cell_6858,0.090380065
cell_6859,0.09451479
cell_6860,0.09120035
cell_6861,0.08717522
cell_6862,0.09644730000000001
cell_6863,0.09629815
cell_6864,0.09601354
cell_6865,0.09543443
cell_6866,0.092930794
cell_6867,0.09241895
cell_6868,0.11043329
cell_6869,0.123929255
cell_6870,0.11484652
cell_6871,0.10851824
cell_6872,0.096736886
cell_6873,0.09970204
cell_6874,0.100660175
cell_6875,0.09950447
cell_6876,0.09197481
cell_6877,0.08819865
cell_6878,0.09184880599999999
cell_6879,0.11535583
cell_6880,0.12104927
cell_6881,0.110205755
cell_6882,0.11923785
cell_6883,0.10753927
cell_6884,0.104631476
cell_6885,0.12919192
cell_6886,0.13715823
cell_6887,0.13765071
cell_6888,0.13373984
cell_6889,0.07425867
cell_6890,0.08245614
cell_6891,0.07646893
cell_6892,0.08024342
cell_6893,0.08858081
cell_6894,0.08868713
cell_6895,0.08527130000000001
cell_6896,0.08098041
cell_6897,0.08972686
cell_6898,0.08848435
cell_6899,0.0421927
cell_6900,0.038708377999999995
cell_6901,0.032319516
cell_6902,0.027378077
cell_6903,0.025766155
cell_6904,0.025851034
cell_6905,0.026212405
cell_6906,0.03275029
cell_6907,0.03507351
cell_6908,0.041601602
cell_6909,0.043611698
cell_6910,0.048430096
cell_6911,0.05409086
cell_6912,0.059382934000000005
cell_6913,0.061703984
cell_6914,0.06509253400000001
cell_6915,0.067109205
cell_6916,0.07264928
cell_6917,0.074156575
cell_6918,0.07713313
cell_6919,0.054327692999999996
cell_6920,0.03873629
cell_6921,0.08430238
cell_6922,0.10147931
cell_6923,0.10404213
cell_6924,0.1111771
cell_6925,0.1122663
cell_6926,0.116653375
cell_6927,0.12883364
cell_6928,0.1342745
cell_6929,0.11017011
cell_6930,0.11412086
cell_6931,0.11390636
cell_6932,0.110378385
cell_6933,0.11272258
cell_6934,0.111236565
cell_6935,0.10825482
cell_6936,0.10764280000000001
cell_6937,0.10297629
cell_6938,0.10697348400000001
cell_6939,0.12190322
cell_6940,0.12216400000000001
cell_6941,0.08805996
cell_6942,0.081533715
cell_6943,0.073189504
cell_6944,0.06270238
cell_6945,0.05773834
cell_6946,0.05089194
cell_6947,0.04932464
cell_6948,0.045859925
cell_6949,0.09078363
cell_6950,0.08822279
cell_6951,0.08753852
cell_6952,0.088612705
cell_6953,0.08942331
cell_6954,0.08597166
cell_6955,0.08488403
cell_6956,0.09015951
cell_6957,0.10145669
cell_6958,0.1051338
cell_6959,0.06511263
cell_6960,0.058342025
cell_6961,0.050495215
cell_6962,0.046984582999999996
cell_6963,0.045892853
cell_6964,0.046398252
cell_6965,0.050633196
cell_6966,0.057556313
cell_6967,0.06285249
cell_6968,0.07477365400000001
cell_6969,0.036989845
cell_6970,0.037549887000000004
cell_6971,0.037634548
cell_6972,0.037314344
cell_6973,0.03622546
cell_6974,0.033137902999999996
cell_6975,0.02979459
cell_6976,0.017466422
cell_6977,0.013577523999999999
cell_6978,0.009482449
cell_6979,0.008281606
cell_6980,0.09593046
cell_6981,0.09717769
cell_6982,0.09360557
cell_6983,0.084665835
cell_6984,0.08409562
cell_6985,0.07405826
cell_6986,0.05977004
cell_6987,0.052050732
cell_6988,0.04331234
cell_6989,0.037163157
cell_6990,0.03503381
cell_6991,0.03472496
cell_6992,0.03640281
cell_6993,0.029604033
cell_6994,0.027601315
cell_6995,0.025458297
cell_6996,0.024003956
cell_6997,0.021285146
cell_6998,0.020826265
cell_6999,0.021129607999999998
cell_7000,0.025984802999999997
cell_7001,0.024136607999999997
cell_7002,0.024721036000000002
cell_7003,0.028263897000000003
cell_7004,0.02781459
cell_7005,0.028670255
cell_7006,0.03022104
cell_7007,0.030795637999999997
cell_7008,0.032916073
cell_7009,0.044704873
cell_7010,0.13902195
cell_7011,0.1403475
cell_7012,0.14035636
cell_7013,0.14135249
cell_7014,0.14104398
cell_7015,0.1592155
cell_7016,0.1486231
cell_7017,0.17163733
cell_7018,0.16653829999999997
cell_7019,0.16279809
cell_7020,0.04065701
cell_7021,0.03555426
cell_7022,0.039896186
cell_7023,0.042816713
cell_7024,0.05270701
cell_7025,0.05592901
cell_7026,0.06383752
cell_7027,0.06317414
cell_7028,0.06968680000000001
cell_7029,0.06460252400000001
cell_7030,0.021635301000000003
cell_7031,0.009271072
cell_7032,0.017621405
cell_7033,0.024215149
cell_7034,0.049410287000000004
cell_7035,0.0661722
cell_7036,0.08448327
cell_7037,0.09224405
cell_7038,0.10153974
cell_7039,0.11237275
cell_7040,0.109348714
cell_7041,0.11603947
cell_7042,0.10574589
cell_7043,0.10461249
cell_7044,0.09274238
cell_7045,0.09485343
cell_7046,0.08123144
cell_7047,0.079987444
cell_7048,0.08261286
cell_7049,0.07408495
cell_7050,0.08285223
cell_7051,0.086171515
cell_7052,0.07963567
cell_7053,0.07829382
cell_7054,0.075877585
cell_7055,0.074084386
cell_7056,0.07388915
cell_7057,0.074616306
cell_7058,0.07640654
cell_7059,0.07986119400000001
cell_7060,0.0064230324
cell_7061,0.0071059335
cell_7062,0.0102379015
cell_7063,0.014828406
cell_7064,0.019159745
cell_7065,0.019401351
cell_7066,0.022712266000000002
cell_7067,0.024313748
cell_7068,0.02281365
cell_7069,0.027555842
cell_7070,0.023013127999999997
cell_7071,0.018335398
cell_7072,0.020529749
cell_7073,0.021708751000000002
cell_7074,0.03244191
cell_7075,0.0509515
cell_7076,0.052499004
cell_7077,0.049994536
cell_7078,0.053703666
cell_7079,0.051936638
cell_7080,0.05129876
cell_7081,0.024559737999999998
cell_7082,0.026388794
cell_7083,0.03434528
cell_7084,0.044129968
cell_7085,0.05314474
cell_7086,0.056965373
cell_7087,0.056807533
cell_7088,0.05897193
cell_7089,0.06073255
cell_7090,0.056867935
cell_7091,0.08744321
cell_7092,0.08095276
cell_7093,0.09317767
cell_7094,0.09858651
cell_7095,0.11023955
cell_7096,0.11649875
cell_7097,0.12171935
cell_7098,0.12052045
cell_7099,0.12549269999999998
cell_7100,0.1267918
cell_7101,0.15428358
cell_7102,0.15119581
cell_7103,0.13633418
cell_7104,0.12251703
cell_7105,0.1465648
cell_7106,0.12955259
cell_7107,0.10986781
cell_7108,0.099575154
cell_7109,0.09409928
cell_7110,0.08764845
cell_7111,0.037788643999999996
cell_7112,0.03329877
cell_7113,0.030579146
cell_7114,0.025200753
cell_7115,0.015446713
cell_7116,0.012560828999999999
cell_7117,0.0077298135
cell_7118,0.0069643813
cell_7119,0.008829548000000001
cell_7120,0.00637596
cell_7121,0.11253309
cell_7122,0.11208901
cell_7123,0.11013925
cell_7124,0.11016348
cell_7125,0.10624554
cell_7126,0.11032189
cell_7127,0.111427754
cell_7128,0.1246616
cell_7129,0.11915462
cell_7130,0.118718445
cell_7131,0.14596102
cell_7132,0.13916823
cell_7133,0.13427286
cell_7134,0.11539203
cell_7135,0.10053801
cell_7136,0.0947527
cell_7137,0.10227721
cell_7138,0.1102786
cell_7139,0.10903779999999999
cell_7140,0.11653189
cell_7141,0.04007244
cell_7142,0.026950756
cell_7143,0.020778682
cell_7144,0.031325523
cell_7145,0.039940435
cell_7146,0.05605419999999999
cell_7147,0.064460166
cell_7148,0.06597656
cell_7149,0.07530595
cell_7150,0.07471698
cell_7151,0.039790448
cell_7152,0.042289655999999995
cell_7153,0.04508195
cell_7154,0.046199765
cell_7155,0.044803493
cell_7156,0.04741395
cell_7157,0.048876475999999995
cell_7158,0.052023984
cell_7159,0.053839725
cell_7160,0.058474712000000005
cell_7161,0.11050647
cell_7162,0.098437086
cell_7163,0.088692315
cell_7164,0.07469654
cell_7165,0.07761242
cell_7166,0.040051285
cell_7167,0.030191037999999996
cell_7168,0.027419679
cell_7169,0.024068528999999998
cell_7170,0.04189615
cell_7171,0.104487725
cell_7172,0.10751842
cell_7173,0.10068317
cell_7174,0.0847289
cell_7175,0.08253038
cell_7176,0.080290906
cell_7177,0.077444546
cell_7178,0.076516025
cell_7179,0.07828097
cell_7180,0.08096196
cell_7181,0.08212437
cell_7182,0.16455676
cell_7183,0.17071863
cell_7184,0.15721276
cell_7185,0.14617682
cell_7186,0.12932141
cell_7187,0.116156414
cell_7188,0.11068451
cell_7189,0.09327581
cell_7190,0.08740617
cell_7191,0.07862782
cell_7192,0.07388643
cell_7193,0.07733486
cell_7194,0.07896716
cell_7195,0.08067847
cell_7196,0.08403412
cell_7197,0.08299839
cell_7198,0.086347625
cell_7199,0.08679501
cell_7200,0.084818706
cell_7201,0.08498149
cell_7202,0.10224004
cell_7203,0.060363702000000005
cell_7204,0.052736505999999995
cell_7205,0.043173112
cell_7206,0.038462747
cell_7207,0.015824823000000002
